"Age","Overall","Potential","Value","Wage","Special","Preferred.Foot","International.Reputation","Weak.Foot","Skill.Moves","Body.Type","Height","Weight","LS","ST","RS","LW","LF","CF","RF","RW","LAM","CAM","RAM","LM","LCM","CM","RCM","RM","LWB","LDM","CDM","RDM","RWB","LB","LCB","CB","RCB","RB","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes","Release.Clause","attack_Work.Rate","defend_Work.Rate","PositionGroup","cluster"
24,70,76,1800,4,1196,"1",1,3,1,"3",182.88,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,12,35,12,12,22,13,40,20,47,52,51,69,68,21,72,32,67,9,23,22,12,55,20,60,11,10,15,69,70,66,67,73,3200,"2","2","GK",2
27,70,71,1400,7,1018,"1",1,3,1,"1",190.5,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,12,29,11,12,12,12,25,21,30,30,43,64,37,21,41,29,48,12,33,10,11,43,23,58,23,10,12,73,67,57,63,79,2400,"2","2","GK",2
29,70,72,1400,4,1158,"1",1,2,1,"2",190.5,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,14,34,17,19,13,19,32,20,42,43,44,67,52,23,71,35,72,20,30,18,13,29,16,50,16,15,15,72,64,64,69,75,2300,"2","2","GK",2
35,70,70,425,9,1181,"1",1,2,1,"2",190.5,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,13,39,11,15,13,12,32,35,41,46,51,66,48,27,68,29,63,12,21,25,13,40,42,46,22,11,16,72,70,69,69,68,808,"2","2","GK",2
33,70,70,900,4,1066,"1",1,2,1,"2",193.04,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,21,11,11,11,11,14,24,41,32,39,64,44,22,70,36,70,11,34,17,13,44,13,59,15,11,11,73,64,61,71,74,1200,"2","2","GK",2
29,70,71,1400,6,1214,"1",1,3,1,"1",182.88,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,19,35,11,20,15,14,37,33,43,45,53,69,60,44,69,31,53,16,26,16,11,46,37,46,12,18,11,72,67,64,69,71,2200,"2","2","GK",2
25,70,74,1600,3,1239,"1",1,3,1,"2",187.96,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,14,30,14,22,15,20,28,27,55,50,47,69,48,30,64,40,78,13,26,18,17,55,26,63,19,16,18,69,67,68,68,70,2700,"2","2","GK",2
27,70,73,1500,5,1138,"1",1,3,1,"2",182.88,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,12,29,13,18,19,12,25,15,37,44,33,61,65,21,67,36,65,12,15,24,14,64,21,68,18,12,14,72,68,62,71,73,2200,"2","2","GK",2
36,70,70,240,2,1083,"1",2,2,1,"1",195.58,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,12,38,17,11,12,20,30,15,36,42,28,70,21,23,62,31,70,12,32,19,13,22,25,67,15,19,20,69,65,58,71,75,300,"2","2","GK",2
28,70,70,1200,9,1171,"1",1,3,1,"2",182.88,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,16,27,11,11,11,15,30,14,55,43,62,68,65,12,75,30,68,13,26,25,16,39,15,51,23,12,13,70,69,70,69,70,2100,"2","2","GK",2
28,70,71,1400,5,1121,"1",1,3,1,"2",187.96,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,13,32,19,11,14,17,24,25,46,38,44,66,42,34,63,38,64,11,22,17,13,46,13,51,19,12,10,73,71,63,66,71,3100,"2","2","GK",2
25,70,74,1600,2,1056,"1",1,2,1,"1",193.04,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,11,12,16,13,18,17,13,23,33,32,34,64,32,24,70,27,65,17,30,25,12,35,17,60,20,13,19,72,70,58,64,73,2700,"2","2","GK",2
27,70,73,1500,8,1151,"1",1,2,1,"2",180.34,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,17,27,16,17,18,18,23,19,49,43,45,70,57,18,61,34,62,14,23,19,11,49,22,50,15,19,12,68,70,63,68,70,2400,"2","2","GK",2
25,70,75,1700,9,1209,"1",1,3,1,"2",182.88,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,20,31,12,19,15,20,24,23,46,49,32,60,55,22,70,40,71,17,24,30,18,60,23,49,14,12,17,71,71,67,70,70,3000,"2","2","GK",2
36,70,70,240,5,1111,"1",1,2,1,"2",185.42,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,13,23,18,20,12,13,24,16,46,44,38,56,55,21,51,37,65,16,32,18,14,27,23,40,15,14,12,75,65,76,67,72,360,"2","2","GK",2
30,70,70,1100,14,1249,"1",1,3,1,"2",187.96,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,14,48,15,15,12,15,33,24,59,60,42,70,44,32,75,31,67,12,29,16,12,57,43,57,23,11,20,67,69,69,69,69,2200,"2","2","GK",2
39,70,70,120,4,1188,"0",2,2,1,"2",180.34,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,16,38,14,11,11,20,33,25,39,39,62,59,60,39,67,23,62,18,26,21,11,50,23,59,23,14,12,66,72,69,75,69,180,"2","2","GK",2
26,70,72,1500,1,1002,"1",1,3,1,"2",187.96,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,14,28,9,11,10,14,29,16,32,15,35,65,33,22,50,22,72,8,22,13,8,48,10,28,11,18,16,69,66,73,71,71,3200,"2","2","GK",2
30,70,70,1100,8,1159,"1",1,2,1,"2",195.58,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,12,18,17,20,17,15,12,16,56,57,52,67,33,20,72,38,70,20,35,25,13,41,20,56,21,12,11,68,65,70,68,74,2300,"2","2","GK",2
23,70,79,2100,8,1192,"1",1,3,1,"2",193.04,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,13,31,20,17,19,13,27,23,55,46,45,58,51,25,66,34,81,15,23,26,16,36,28,61,9,20,15,71,69,68,68,72,3500,"2","2","GK",2
30,70,70,1100,4,1197,"1",1,2,1,"2",185.42,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,12,13,15,16,12,19,13,18,55,50,56,65,67,22,65,43,68,14,37,17,18,60,23,50,15,11,12,71,65,67,68,75,2000,"2","2","GK",2
36,70,70,240,6,1121,"1",1,3,1,"2",187.96,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,10,22,10,13,16,18,22,20,47,44,40,68,38,24,65,33,70,15,35,17,15,31,25,62,12,22,17,70,68,60,70,70,336,"2","2","GK",2
28,70,72,1500,5,1227,"1",1,3,1,"2",177.8,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,13,34,20,12,24,10,21,20,49,55,66,68,44,35,75,45,54,10,29,25,15,54,25,47,16,13,12,72,67,63,67,71,2500,"2","2","GK",2
25,70,73,1600,8,1194,"1",1,4,1,"2",185.42,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,13,38,17,13,17,15,37,33,43,46,47,68,37,36,71,30,63,14,31,18,9,48,37,57,12,13,16,71,64,71,68,73,2500,"2","2","GK",2
27,70,72,1400,6,954,"0",1,2,1,"2",190.5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,14,20,14,17,13,16,17,19,26,25,19,70,52,20,27,18,37,12,16,23,12,31,22,58,11,18,19,70,67,62,70,70,3000,"2","2","GK",2
31,70,70,1100,8,1020,"1",1,1,1,"2",182.88,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,12,13,14,11,13,13,12,15,35,35,38,62,43,12,63,31,41,14,17,24,10,53,19,32,20,14,11,74,62,74,67,76,1600,"2","2","GK",2
29,70,70,1200,7,1156,"1",1,3,1,"2",180.34,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,13,25,16,15,14,18,19,23,46,46,52,66,63,18,74,26,56,18,23,18,16,46,25,46,17,13,16,71,67,66,70,72,1800,"2","2","GK",2
32,70,70,1000,6,1072,"1",1,2,1,"2",187.96,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,9,45,7,11,9,10,35,20,29,42,30,69,38,23,67,35,77,8,30,12,9,52,18,45,10,8,9,74,64,62,68,73,1600,"2","2","GK",2
26,70,74,1600,1,909,"1",1,3,1,"3",190.5,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,13,15,9,12,14,12,22,10,15,33,28,68,23,23,38,24,56,6,28,7,4,28,17,34,22,11,10,67,68,66,70,72,3500,"2","2","GK",2
22,70,79,2100,7,951,"1",1,3,1,"1",182.88,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,11,23,6,9,14,13,16,15,21,24,37,61,43,19,56,40,38,9,16,14,6,32,17,51,21,11,12,71,67,69,70,71,3900,"2","2","GK",2
27,70,73,1500,7,1105,"1",1,3,1,"2",185.42,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,15,23,17,13,16,13,16,26,39,45,45,68,50,18,62,30,60,16,25,25,14,35,20,35,14,12,12,69,68,70,68,72,3000,"2","2","GK",2
37,70,70,120,2,1131,"1",1,3,1,"2",187.96,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,13,20,10,13,13,11,11,19,44,44,49,70,52,12,55,37,73,15,45,23,19,48,18,50,18,14,16,69,68,68,71,70,168,"2","2","GK",2
34,70,70,725,2,980,"1",1,1,1,"1",190.5,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,13,12,13,13,18,19,13,21,25,35,29,62,28,23,64,29,40,12,14,13,10,33,21,58,10,12,15,69,68,73,75,66,1100,"2","2","GK",2
28,70,71,1400,10,1119,"1",1,1,1,"2",195.58,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,23,32,14,12,16,14,22,22,38,37,43,68,35,24,68,25,74,15,44,18,19,33,21,37,15,12,15,73,64,58,71,72,2500,"2","2","GK",2
21,70,76,1800,3,1073,"1",1,3,1,"1",198.12,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,18,20,11,18,19,12,21,25,34,36,31,58,22,23,58,43,69,16,23,19,13,50,14,50,13,14,11,69,69,67,72,70,2700,"2","2","GK",2
30,70,70,1100,9,1021,"1",1,2,1,"2",185.42,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,11,18,16,14,10,12,13,21,47,46,34,69,41,25,57,30,57,14,19,13,12,25,22,53,11,13,12,71,62,59,71,73,2300,"2","2","GK",2
24,70,76,1800,2,1112,"1",1,2,1,"2",185.42,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,13,26,19,17,17,19,27,19,48,46,36,70,57,19,56,17,57,15,16,18,12,35,24,55,17,18,17,68,69,62,67,74,3200,"2","2","GK",2
28,70,72,1500,1,1092,"1",1,2,1,"1",190.5,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,12,34,14,20,18,12,35,22,35,42,31,52,49,21,61,26,59,13,19,19,13,43,22,34,17,9,8,72,71,73,68,72,3300,"2","2","GK",2
22,70,79,2100,6,1223,"1",1,2,1,"2",185.42,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,16,41,17,16,13,20,45,22,50,56,67,59,52,16,72,43,74,16,19,16,12,30,23,27,19,15,15,74,63,62,70,78,3500,"2","2","GK",2
32,70,70,1000,4,1191,"1",1,2,1,"2",185.42,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,20,32,11,17,13,18,32,15,49,49,42,66,28,23,69,45,73,15,45,20,18,50,22,49,18,11,15,72,65,63,68,72,1500,"2","2","GK",2
22,70,77,1800,14,1154,"1",1,3,1,"2",182.88,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,20,56,20,17,18,15,50,38,45,41,48,66,38,25,38,29,42,14,24,11,15,33,26,46,28,14,13,68,72,61,67,71,3900,"2","2","GK",2
22,70,79,2100,12,1145,"1",1,1,1,"1",195.58,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,15,24,14,21,20,18,22,23,45,49,31,67,39,20,51,40,75,12,34,21,14,51,11,47,19,14,19,72,68,60,65,73,3900,"2","2","GK",2
27,70,74,1600,7,1173,"1",1,3,1,"1",190.5,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,14,36,14,20,15,13,36,23,54,46,50,69,34,12,46,31,64,19,24,22,13,65,43,39,15,13,14,74,65,64,65,73,3100,"2","2","GK",2
24,70,75,1700,15,1052,"1",1,2,1,"2",193.04,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,12,22,9,10,11,13,16,20,25,38,34,67,38,23,66,35,77,12,27,14,11,48,18,26,20,13,11,69,68,65,66,73,3000,"2","2","GK",2
26,70,72,1500,4,1110,"1",1,3,1,"2",195.58,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,13,36,9,14,11,14,32,25,42,44,32,65,55,23,60,35,68,14,12,26,14,36,19,42,15,13,19,71,64,62,70,74,2000,"2","2","GK",2
31,69,69,650,6,1157,"1",1,3,1,"3",187.96,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,11,42,16,14,11,11,38,35,44,35,40,67,38,37,56,30,56,15,36,15,9,56,30,42,10,12,18,68,67,71,69,70,975,"2","2","GK",2
26,69,72,925,2,1096,"1",1,3,1,"2",180.34,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,12,24,12,15,17,15,24,22,43,42,59,63,58,22,52,33,38,12,16,20,17,31,23,23,17,20,18,76,63,69,63,71,1400,"2","2","GK",2
33,69,69,525,7,1223,"1",1,2,1,"2",182.88,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,11,18,11,16,13,16,43,34,48,46,54,64,63,27,68,33,60,14,40,20,14,44,44,48,11,20,14,68,69,74,68,69,998,"2","2","GK",2
32,69,69,600,6,1110,"1",1,2,1,"2",198.12,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,12,23,12,13,17,21,21,14,42,35,45,67,36,14,72,36,73,12,45,21,12,50,15,53,14,12,13,67,68,58,71,71,1200,"2","2","GK",2
32,69,69,600,5,1169,"0",1,2,1,"2",193.04,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,15,29,15,13,11,11,39,23,56,54,51,60,41,23,74,29,61,14,36,26,13,44,18,47,17,14,15,70,69,63,70,68,1200,"2","2","GK",2
34,69,69,425,8,1076,"1",1,2,1,"2",180.34,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,17,16,29,13,20,12,11,14,29,33,49,66,50,33,64,22,38,15,33,8,11,48,18,49,24,18,17,76,62,77,55,76,808,"2","2","GK",2
31,69,69,650,8,1051,"1",1,3,1,"1",193.04,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,12,23,12,13,13,18,19,21,28,35,39,65,34,13,36,18,70,17,35,27,17,55,14,45,19,17,13,66,71,62,68,70,910,"2","2","GK",2
30,69,69,675,14,1123,"1",1,3,1,"2",185.42,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,22,33,13,12,12,15,29,23,42,39,44,70,45,19,65,33,64,13,38,21,11,37,22,41,12,12,14,67,67,60,66,74,1300,"2","2","GK",2
21,69,80,1400,2,1046,"0",1,3,1,"2",180.34,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,11,52,9,10,14,14,58,17,31,25,23,55,38,17,67,28,52,10,22,11,8,49,15,48,16,13,12,70,66,72,66,75,2100,"2","2","GK",2
34,69,69,425,5,1195,"1",1,4,1,"2",187.96,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,13,40,18,11,18,14,36,30,46,40,57,68,36,26,65,32,71,16,29,13,15,59,28,57,11,16,18,67,68,72,68,67,638,"2","2","GK",2
27,69,69,700,2,1149,"1",1,2,1,"1",190.5,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,12,22,20,18,16,11,20,20,58,61,65,62,34,16,74,34,60,16,31,11,14,49,16,60,8,18,16,78,60,55,66,76,1100,"2","2","GK",2
35,69,69,250,2,1127,"1",1,2,1,"2",185.42,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,11,35,20,12,9,12,30,30,44,39,46,65,37,29,75,36,66,17,35,13,16,26,22,56,10,11,11,67,65,67,75,69,375,"2","2","GK",2
30,69,69,675,5,1067,"1",1,3,1,"2",193.04,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,13,27,14,14,9,14,26,30,23,26,28,65,53,13,58,18,72,13,38,16,14,42,29,46,20,12,15,68,67,68,66,72,1000,"2","2","GK",2
24,69,77,1200,3,1111,"1",1,2,1,"1",190.5,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,14,24,16,16,13,14,29,24,38,39,48,49,42,23,55,35,64,18,25,27,15,55,14,49,11,11,11,70,69,69,72,73,1900,"2","2","GK",2
24,69,74,1000,3,1087,"1",1,2,1,"1",195.58,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,12,22,12,20,13,12,18,18,48,49,30,60,32,21,60,25,70,19,18,22,15,54,23,55,18,14,11,72,66,65,67,72,1300,"2","2","GK",2
25,69,72,925,7,1164,"1",1,2,1,"2",187.96,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,17,24,19,12,12,19,17,17,57,54,58,64,37,17,81,35,65,18,24,22,13,49,21,56,12,14,14,71,68,65,64,73,1600,"2","2","GK",2
35,69,69,250,3,951,"1",1,2,1,"1",187.96,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,11,19,6,8,14,13,16,15,25,31,38,59,39,18,55,22,66,6,24,10,4,44,17,26,12,12,13,68,70,60,70,69,313,"2","2","GK",2
23,69,75,1100,1,1200,"1",1,3,1,"2",185.42,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,18,25,17,20,21,21,22,18,60,52,66,62,50,47,70,34,62,12,19,12,12,45,26,54,18,15,12,72,65,60,66,74,2500,"2","2","GK",2
27,69,73,925,3,1178,"1",1,3,1,"2",193.04,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,15,38,13,19,29,8,34,31,45,38,31,53,33,32,73,31,74,16,39,19,11,41,30,54,10,15,13,70,70,67,65,77,1400,"2","2","GK",2
24,69,77,1200,8,1214,"1",1,4,1,"2",185.42,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,10,33,15,22,22,15,30,24,54,55,50,66,44,25,74,32,63,14,28,25,20,42,24,41,22,14,11,70,65,74,66,72,2300,"2","2","GK",2
35,69,69,250,9,1045,"1",1,1,1,"2",195.58,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,10,24,14,11,15,16,31,21,32,31,36,73,50,21,68,36,65,12,22,9,7,43,25,58,11,10,12,68,69,46,70,68,425,"2","2","GK",2
37,69,69,70,3,1059,"1",1,3,1,"2",187.96,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,12,12,15,20,13,25,11,16,25,24,25,71,27,24,69,36,79,12,32,16,16,50,20,34,10,13,17,65,71,71,66,69,102,"2","2","GK",2
24,69,74,1000,3,995,"1",1,2,1,"2",193.04,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,12,36,9,10,7,11,22,22,36,40,29,66,34,20,63,23,64,7,15,12,10,26,24,23,13,11,13,69,67,68,66,71,1500,"2","2","GK",2
28,69,71,875,7,1101,"1",1,2,1,"2",190.5,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,14,14,13,15,24,13,14,25,52,56,54,74,32,12,74,27,43,15,23,23,15,46,21,52,12,16,14,68,67,66,67,68,1800,"2","2","GK",2
23,69,77,1200,8,1128,"0",1,3,1,"2",187.96,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,15,35,19,20,14,13,32,23,40,43,37,68,52,20,56,33,57,16,36,22,15,28,24,54,10,16,15,67,70,58,67,72,2200,"2","2","GK",2
21,69,80,1400,2,1114,"1",1,2,1,"2",180.34,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,14,29,20,20,11,11,26,22,50,50,34,62,65,20,54,35,55,12,22,17,17,25,21,51,12,20,12,70,66,67,67,71,2800,"2","2","GK",2
22,69,76,1100,2,1115,"1",1,3,1,"1",182.88,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,15,24,17,15,13,18,27,15,45,46,39,68,59,21,59,38,45,15,19,23,20,50,15,50,8,17,13,71,64,64,68,69,1600,"2","2","GK",2
20,69,83,1900,6,1091,"0",1,3,1,"2",193.04,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,11,30,10,17,13,12,27,23,43,42,42,67,42,23,56,34,65,12,25,18,10,42,19,37,20,11,12,69,67,67,68,71,4600,"2","2","GK",2
24,69,74,1000,4,960,"1",1,3,1,"2",185.42,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,10,19,8,9,11,12,13,20,20,29,31,63,51,25,64,34,54,6,21,11,8,40,15,47,11,9,10,68,67,65,67,71,1600,"2","2","GK",2
32,69,69,600,1,1038,"1",1,2,1,"2",187.96,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,13,29,12,12,17,19,22,32,38,42,31,60,30,29,46,19,71,7,29,11,10,34,20,28,9,17,15,68,69,67,68,73,870,"2","2","GK",2
36,69,69,140,6,1140,"1",2,2,1,"2",190.5,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,16,26,16,12,13,13,27,22,38,35,46,70,48,23,64,34,60,15,38,28,11,47,22,41,22,14,13,70,64,63,69,70,266,"2","2","GK",2
34,69,69,425,8,1066,"1",1,3,1,"2",182.88,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,14,27,10,14,15,15,24,20,42,40,53,66,44,20,75,26,62,15,26,9,7,28,21,44,8,12,11,69,68,64,67,70,765,"2","2","GK",2
31,69,69,650,9,1017,"1",1,3,1,"2",193.04,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,13,13,14,13,14,14,14,14,41,44,38,70,26,15,66,37,64,15,23,22,12,22,18,53,16,15,13,68,70,49,67,72,1000,"2","2","GK",2
37,69,69,70,3,1142,"1",1,3,1,"3",193.04,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,11,46,14,14,12,12,43,29,31,43,36,66,41,28,45,32,64,16,37,23,14,47,46,55,12,13,12,64,72,52,77,64,102,"2","2","GK",2
21,69,77,1200,4,964,"0",1,3,1,"1",190.5,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,12,22,9,9,10,10,21,18,33,37,39,59,22,19,53,23,62,8,26,9,7,33,16,29,11,10,14,67,70,76,69,71,2000,"2","2","GK",2
27,69,72,875,3,1063,"0",1,2,1,"2",195.58,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,10,29,14,19,18,12,25,20,37,32,32,62,35,17,54,39,74,19,31,22,12,32,14,31,19,10,9,71,66,67,69,71,1900,"2","2","GK",2
25,69,74,1000,11,1135,"1",1,4,1,"1",185.42,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,19,24,11,14,12,19,21,23,40,47,65,58,55,22,73,30,64,14,25,22,10,37,20,23,20,14,15,74,67,60,64,72,1600,"2","2","GK",2
