"Age","Overall","Potential","Value","Wage","Special","Preferred.Foot","International.Reputation","Weak.Foot","Skill.Moves","Body.Type","Height","Weight","LS","ST","RS","LW","LF","CF","RF","RW","LAM","CAM","RAM","LM","LCM","CM","RCM","RM","LWB","LDM","CDM","RDM","RWB","LB","LCB","CB","RCB","RB","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes","Release.Clause","attack_Work.Rate","defend_Work.Rate","PositionGroup","cluster"
24,75,78,8500,31,1935,"1",1,3,3,"1",185.42,187,72,72,72,71,72,72,72,71,73,73,73,72,75,75,75,72,73,75,75,75,73,73,73,73,73,73,62,67,74,76,63,68,47,43,71,74,62,67,63,76,53,70,74,90,69,65,76,75,72,72,48,67,67,71,66,7,7,14,13,13,16800,"3","3","MID",1
30,75,75,6500,21,1992,"1",1,4,3,"2",165.1,143,74,74,74,76,76,76,76,76,76,76,76,76,70,70,70,76,62,59,59,59,62,60,55,55,55,60,68,72,80,73,60,77,77,62,66,77,84,75,92,72,95,75,93,77,42,71,74,28,73,71,79,74,55,39,37,13,11,8,8,8,13700,"3","2","MID",1
24,75,82,9500,13,1921,"1",1,3,4,"2",177.8,168,72,72,72,74,74,74,74,74,75,75,75,74,73,73,73,74,65,64,64,64,65,63,58,58,58,63,69,69,60,76,69,74,72,72,74,76,68,71,74,70,75,74,65,68,55,70,52,40,75,74,67,74,55,55,53,14,6,13,11,5,19000,"3","2","MID",1
28,75,75,6500,55,1779,"1",1,3,3,"1",182.88,168,70,70,70,75,74,74,74,75,75,75,75,75,71,71,71,75,62,58,58,58,62,57,46,46,46,57,72,71,43,74,51,75,74,77,67,77,76,76,75,69,63,71,44,72,55,69,36,60,73,74,61,67,28,27,29,13,8,6,7,6,12400,"3","2","MID",1
23,75,80,9000,21,2004,"0",1,3,3,"1",180.34,168,70,70,70,75,74,74,74,75,75,75,75,75,76,76,76,75,74,73,73,73,74,73,68,68,68,73,71,56,49,77,67,75,68,68,73,73,77,75,78,79,68,74,48,82,67,76,66,63,73,75,57,80,67,73,70,13,13,13,12,8,17800,"3","2","MID",1
28,75,75,6500,1,1910,"1",2,4,3,"2",170.18,148,71,71,71,77,76,76,76,77,75,75,75,75,69,69,69,75,60,56,56,56,60,56,46,46,46,56,71,70,35,69,69,80,84,74,64,78,87,82,86,71,86,85,62,71,34,87,67,33,70,65,72,70,52,30,22,11,10,10,11,12,14300,"3","2","MID",1
26,75,75,7000,31,1841,"0",1,3,4,"2",177.8,159,69,69,69,75,73,73,73,75,75,75,75,75,72,72,72,75,63,61,61,61,63,61,54,54,54,61,75,65,58,77,66,77,70,62,74,75,74,75,82,73,62,55,64,58,60,57,47,44,67,77,64,76,23,56,48,8,15,11,7,15,13300,"3","2","MID",1
26,75,76,8000,11,1767,"1",1,3,3,"2",180.34,170,75,75,75,68,72,72,72,68,69,69,69,66,63,63,63,66,50,51,51,51,50,49,49,49,49,49,37,80,78,62,69,63,61,62,49,70,67,68,68,76,65,78,82,69,73,73,51,28,74,62,72,69,37,25,19,10,6,9,13,11,12200,"2","1","FWD",1
25,75,76,8000,23,1990,"1",1,4,4,"2",170.18,137,73,73,73,77,77,77,77,77,77,77,77,76,72,72,72,76,64,61,61,61,64,62,53,53,53,62,66,68,58,73,65,78,82,84,70,77,88,81,92,72,91,85,58,72,37,78,67,42,69,76,65,73,43,44,47,14,9,14,11,14,14200,"3","2","MID",1
27,75,76,8000,53,1941,"1",2,4,4,"2",180.34,161,75,75,75,75,75,75,75,75,74,74,74,75,69,69,69,75,58,57,57,57,58,55,51,51,51,55,68,73,66,71,73,75,71,75,65,76,76,78,84,72,76,76,84,77,76,69,69,31,75,68,73,76,35,30,26,14,13,11,7,8,15800,"2","3","FWD",1
27,75,77,6500,1,1795,"1",1,4,2,"2",182.88,181,61,61,61,61,61,61,61,61,61,61,61,62,64,64,64,62,71,71,71,71,71,72,75,75,75,72,52,39,76,67,44,59,60,35,50,66,67,72,63,76,59,63,68,76,74,43,75,74,52,54,49,67,76,76,68,9,15,16,12,10,14800,"2","2","DEF",1
30,75,75,6500,21,1955,"0",2,2,4,"1",187.96,185,73,73,73,75,75,75,75,75,76,76,76,75,74,74,74,75,66,66,66,66,66,63,61,61,61,63,78,68,64,76,73,79,78,76,76,79,62,59,73,75,56,75,74,65,73,75,63,53,72,72,63,73,35,58,54,5,11,11,14,10,11100,"3","2","MID",1
24,75,79,7000,49,2018,"0",1,2,4,"1",177.8,154,72,72,72,77,75,75,75,77,76,76,76,78,75,75,75,78,77,73,73,73,77,76,71,71,71,76,76,55,61,74,61,83,71,48,70,79,87,86,77,75,82,75,69,78,69,71,65,67,68,71,49,74,65,74,73,8,7,10,7,7,13800,"3","2","DEF",1
30,75,75,4900,9,1968,"1",1,3,3,"2",177.8,150,67,67,67,69,69,69,69,69,72,72,72,70,75,75,75,70,71,75,75,75,71,70,71,71,71,70,68,61,62,80,54,65,76,78,76,78,63,42,66,74,72,76,61,70,65,73,80,72,53,75,72,69,62,75,68,9,14,8,13,7,7900,"2","2","MID",1
31,75,75,4500,1,1868,"1",1,3,3,"1",193.04,185,66,66,66,65,66,66,66,65,68,68,68,67,71,71,71,67,72,76,76,76,72,72,78,78,78,72,59,48,78,74,38,69,42,50,72,73,53,65,62,69,43,65,75,74,86,57,86,74,59,65,52,72,75,75,73,15,9,12,11,10,9400,"2","2","MID",1
29,75,75,5000,26,1678,"1",1,4,2,"2",195.58,205,56,56,56,51,54,54,54,51,55,55,55,53,64,64,64,53,65,72,72,72,65,67,75,75,75,67,45,30,76,71,37,50,62,65,66,64,31,42,35,75,31,80,62,67,91,68,77,74,26,48,39,67,62,81,71,15,10,8,8,11,10500,"2","2","DEF",1
27,75,75,7000,1,1909,"1",1,3,4,"1",177.8,154,69,69,69,75,74,74,74,75,76,76,76,75,74,74,74,75,67,65,65,65,67,64,56,56,56,64,71,68,48,76,64,80,73,78,72,76,74,75,80,71,72,77,61,73,38,75,46,59,63,77,66,76,55,53,42,13,8,6,9,10,14700,"2","2","MID",1
32,75,75,5000,13,1907,"1",2,4,4,"1",175.26,150,71,71,71,76,75,75,75,76,76,76,76,75,72,72,72,75,63,60,60,60,63,61,53,53,53,61,71,70,43,74,73,76,80,72,67,76,78,71,80,69,73,75,63,64,55,72,41,41,77,77,73,79,42,52,50,10,8,9,16,9,7500,"3","3","MID",1
30,75,75,4800,20,1911,"0",1,4,3,"2",177.8,168,63,63,63,67,65,65,65,67,66,66,66,70,70,70,70,70,76,74,74,74,76,76,74,74,74,76,78,41,71,70,50,67,76,33,69,72,73,75,68,71,69,61,78,85,71,54,78,74,54,62,44,69,68,76,74,15,10,7,6,11,10100,"3","2","DEF",1
29,75,75,5000,12,1728,"1",1,2,2,"1",193.04,172,62,62,62,61,63,63,63,61,66,66,66,64,72,72,72,64,69,76,76,76,69,69,74,74,74,69,49,48,67,75,36,65,36,33,74,70,46,40,41,70,34,63,60,79,79,67,77,78,55,67,47,67,72,79,65,11,15,9,14,7,10000,"2","2","MID",1
28,75,75,7000,51,1850,"1",1,4,3,"1",187.96,176,75,75,75,72,73,73,73,72,69,69,69,70,64,64,64,70,60,57,57,57,60,58,56,56,56,58,59,75,72,59,72,74,63,53,50,75,72,77,73,74,65,78,73,72,70,67,66,54,78,52,61,81,30,40,38,8,14,9,15,12,13300,"3","2","FWD",1
33,75,75,4000,10,1909,"1",2,3,4,"2",180.34,168,70,70,70,74,74,74,74,74,76,76,76,74,74,74,74,74,66,65,65,65,66,63,57,57,57,63,69,68,52,76,66,76,69,64,69,78,67,71,82,68,67,69,64,77,68,73,59,58,69,78,70,71,29,54,50,11,11,8,6,13,5100,"2","1","MID",1
29,75,75,6500,18,1925,"1",1,3,3,"2",177.8,161,72,72,72,75,75,75,75,75,76,76,76,75,72,72,72,75,61,61,61,61,61,58,55,55,55,58,74,64,61,76,63,76,76,78,75,78,73,76,80,75,72,71,68,63,68,70,70,36,71,74,71,68,44,42,33,11,7,6,16,7,13000,"2","2","MID",1
26,75,76,6500,28,1882,"1",2,2,3,"1",177.8,154,63,63,63,71,69,69,69,71,70,70,70,73,70,70,70,73,76,73,73,73,76,75,72,72,72,75,75,49,46,76,30,76,68,44,54,76,77,69,77,77,75,54,75,77,59,40,75,70,68,59,49,74,71,78,77,12,13,14,10,12,12200,"3","2","DEF",1
27,75,75,7000,9,1969,"0",2,4,3,"2",170.18,141,71,71,71,74,74,74,74,74,75,75,75,74,75,75,75,74,70,71,71,71,70,68,64,64,64,68,70,68,51,78,66,70,79,72,71,78,67,66,76,77,79,73,48,76,58,70,68,68,72,73,70,71,55,65,53,11,6,8,13,14,10500,"2","2","MID",1
22,75,81,9000,14,1785,"0",1,3,4,"1",175.26,141,70,70,70,77,75,75,75,77,75,75,75,76,68,68,68,76,58,51,51,51,58,53,40,40,40,53,73,65,39,72,58,80,64,63,61,80,86,80,87,70,79,72,80,75,53,67,30,30,72,67,57,68,17,26,24,12,15,9,15,7,15300,"2","2","MID",1
29,75,75,5000,10,1880,"1",1,4,2,"1",182.88,165,62,62,62,64,63,63,63,64,64,64,64,66,68,68,68,66,75,74,74,74,75,75,75,75,75,75,69,37,66,72,53,59,56,42,69,69,68,69,68,75,68,70,83,78,75,55,65,78,55,55,54,69,76,75,78,8,7,11,8,9,8000,"2","3","DEF",1
30,75,75,4900,38,1751,"1",1,3,2,"2",190.5,194,60,60,60,60,59,59,59,60,59,59,59,61,62,62,62,61,70,70,70,70,70,71,75,75,75,71,69,30,77,66,32,60,59,38,60,64,60,69,51,69,51,70,73,60,82,60,72,73,49,47,39,66,75,73,74,6,15,12,10,6,9400,"2","2","DEF",1
22,75,81,9000,43,1953,"1",2,3,3,"2",180.34,161,69,69,69,76,74,74,74,76,76,76,76,76,76,76,76,76,72,72,72,72,72,70,67,67,67,70,75,62,47,82,65,80,64,57,78,78,78,75,63,72,67,70,48,64,68,74,74,58,62,76,60,76,64,68,66,6,15,12,13,12,17100,"3","2","MID",1
29,75,75,6500,28,1860,"0",2,4,3,"2",180.34,152,68,68,68,75,74,74,74,75,75,75,75,75,71,71,71,75,59,58,58,58,59,54,45,45,45,54,74,69,22,75,68,79,76,76,73,75,77,72,77,72,76,77,53,71,53,73,75,22,66,72,74,75,31,44,30,8,14,9,12,15,13000,"3","2","MID",1
28,75,75,5500,1,1749,"0",1,2,2,"2",187.96,174,56,56,56,61,59,59,59,61,61,61,61,66,67,67,67,66,75,75,75,75,75,75,76,76,76,75,71,34,73,70,29,58,31,38,71,68,67,73,56,69,63,39,71,87,79,28,73,76,46,62,35,64,77,76,72,9,14,16,8,10,11600,"2","2","DEF",1
26,75,76,8000,16,1885,"0",1,4,3,"1",175.26,139,69,69,69,75,74,74,74,75,75,75,75,76,70,70,70,76,61,57,57,57,61,57,46,46,46,57,68,71,47,73,68,79,72,69,69,73,82,81,85,70,84,70,73,83,31,69,69,35,70,70,68,71,41,27,34,9,15,12,11,7,12600,"3","2","MID",1
32,75,75,5000,12,1942,"1",1,4,3,"3",177.8,187,72,72,72,76,75,75,75,76,76,76,76,76,73,73,73,76,63,62,62,62,63,59,52,52,52,59,77,70,43,76,80,75,76,76,74,76,77,77,73,68,74,80,70,68,74,74,42,60,71,76,79,69,38,40,25,15,11,8,8,11,8000,"2","1","MID",1
22,75,82,9000,25,2041,"1",1,2,3,"2",182.88,168,73,73,73,72,74,74,74,72,74,74,74,73,76,76,76,73,74,76,76,76,74,75,77,77,77,75,60,60,80,76,63,72,68,67,71,75,67,69,68,77,66,75,86,81,73,73,77,77,73,73,41,80,71,75,72,13,6,11,11,14,18900,"2","2","MID",1
29,75,75,5000,26,2007,"1",1,3,3,"2",170.18,172,65,65,65,68,68,68,68,68,70,70,70,70,73,73,73,70,74,75,75,75,74,73,72,72,72,73,64,49,56,74,71,67,71,63,71,73,67,72,67,69,74,74,81,89,69,69,84,75,56,73,69,75,69,72,69,9,9,13,8,11,8500,"2","3","MID",1
26,75,77,8000,46,2060,"1",1,3,3,"2",182.88,185,73,73,73,74,75,75,75,74,75,75,75,75,77,77,77,75,75,76,76,76,75,74,74,74,74,74,70,67,69,78,68,76,73,64,76,76,70,67,68,74,74,74,74,78,71,69,75,75,73,74,63,74,74,71,69,12,6,9,9,14,15800,"2","3","MID",1
20,75,81,9000,29,1971,"1",1,3,3,"1",167.64,128,68,68,68,75,73,73,73,75,76,76,76,76,75,75,75,76,71,71,71,71,71,69,64,64,64,69,74,62,59,79,59,77,74,58,75,76,77,66,85,77,93,60,64,73,42,64,71,64,69,76,63,67,66,62,55,7,14,13,11,6,18900,"2","2","MID",1
28,75,75,5500,10,1875,"0",1,3,3,"2",177.8,143,62,62,62,70,67,67,67,70,68,68,68,73,70,70,70,73,77,73,73,73,77,76,70,70,70,76,74,38,49,73,33,74,72,54,64,73,89,81,82,75,73,60,60,91,64,46,71,68,58,59,25,73,72,74,71,6,11,12,11,12,11600,"3","2","DEF",1
25,75,78,8500,26,1901,"1",1,4,4,"3",170.18,163,73,73,73,77,76,76,76,77,75,75,75,76,68,68,68,76,60,57,57,57,60,56,50,50,50,56,70,73,51,72,57,82,65,56,66,74,91,88,88,66,91,81,81,68,58,69,72,38,70,64,62,72,40,35,24,8,8,10,13,10,15900,"3","2","MID",1
27,75,76,7500,53,1934,"1",1,4,3,"1",177.8,148,71,71,71,75,74,74,74,75,75,75,75,75,73,73,73,75,67,66,66,66,67,65,60,60,60,65,70,60,59,75,50,77,75,40,74,75,77,79,87,74,83,75,72,79,61,70,78,46,72,71,50,70,58,49,49,12,12,7,10,8,14800,"3","2","MID",1
33,75,75,2700,8,1826,"1",1,2,2,"2",187.96,176,63,63,63,60,63,63,63,60,63,63,63,63,69,69,69,63,71,75,75,75,71,71,77,77,77,71,48,40,75,72,43,64,49,40,65,67,47,58,57,74,50,76,65,92,81,57,89,75,54,59,53,66,74,77,69,15,9,11,6,15,5700,"2","3","MID",1
31,75,75,5500,20,2060,"1",1,3,3,"1",172.72,146,71,71,71,75,74,74,74,75,75,75,75,76,75,75,75,76,74,74,74,74,74,73,70,70,70,73,75,67,55,75,55,72,73,70,77,73,81,80,80,70,73,67,72,86,75,70,76,63,72,77,61,70,69,70,64,9,15,15,10,13,8300,"3","3","MID",1
32,75,75,3700,23,1921,"1",1,3,3,"2",180.34,168,65,65,65,69,68,68,68,69,69,69,69,71,71,71,71,71,76,75,75,75,76,75,74,74,74,75,70,55,60,76,49,68,67,52,61,75,67,72,68,80,71,57,73,75,69,43,84,75,61,65,56,81,60,77,82,10,8,7,12,16,7700,"2","2","DEF",1
34,75,75,3500,18,1859,"0",2,3,4,"2",182.88,165,75,75,75,76,77,77,77,76,76,76,76,74,71,71,71,74,56,56,56,56,56,54,51,51,51,54,69,73,70,74,78,83,80,69,65,83,65,52,63,73,72,76,72,44,62,74,52,39,79,71,68,72,23,40,35,10,14,10,6,15,6000,"2","1","MID",1
29,75,75,6500,17,1671,"1",1,2,3,"2",187.96,194,75,75,75,67,72,72,72,67,70,70,70,65,63,63,63,65,48,50,50,50,48,47,48,48,48,47,30,75,79,69,68,66,56,30,42,74,66,55,69,76,49,76,59,69,86,68,49,23,76,61,68,71,28,24,21,9,15,15,14,6,13000,"2","2","FWD",1
30,75,75,6000,18,1989,"0",1,3,3,"2",182.88,170,73,73,73,74,75,75,75,74,76,76,76,75,75,75,75,75,68,68,68,68,68,66,63,63,63,66,77,67,65,80,62,73,79,81,79,77,67,67,59,70,65,79,54,66,71,76,66,57,74,77,67,72,54,52,60,13,12,15,14,14,12000,"2","2","MID",1
26,75,78,7000,35,1798,"1",2,3,2,"2",190.5,194,62,62,62,57,60,60,60,57,61,61,61,59,66,66,66,59,66,72,72,72,66,68,76,76,76,68,40,38,78,71,34,59,43,66,72,60,54,65,50,67,45,86,71,63,90,65,80,70,46,58,39,71,72,76,72,11,16,16,12,13,12400,"2","2","DEF",1
20,75,85,11000,1,1833,"1",1,4,4,"2",177.8,159,69,69,69,76,74,74,74,76,76,76,76,76,71,71,71,76,59,57,57,57,59,56,46,46,46,56,77,70,43,75,62,74,72,75,78,76,77,80,77,69,64,68,55,63,53,71,47,27,69,76,62,73,40,35,32,15,15,13,12,11,26400,"3","2","MID",1
29,75,75,6500,31,1896,"1",2,3,3,"2",193.04,194,75,75,75,74,76,76,76,74,75,75,75,74,71,71,71,74,61,62,62,62,61,58,58,58,58,58,62,70,72,76,80,75,70,49,63,78,68,69,66,76,59,77,60,69,77,74,76,43,74,73,76,73,48,38,32,7,10,10,10,9,11100,"3","2","FWD",1
27,75,76,7500,21,1920,"1",1,3,3,"1",180.34,148,73,73,73,74,75,75,75,74,76,76,76,74,76,76,76,74,68,70,70,70,68,67,65,65,65,67,61,73,64,78,54,72,71,57,72,75,67,61,71,74,64,71,65,67,66,74,58,64,80,79,54,67,40,73,67,8,10,9,8,13,16300,"2","2","MID",1
27,75,75,5500,42,1967,"0",1,3,3,"2",185.42,181,71,71,71,72,72,72,72,72,71,71,71,73,72,72,72,73,76,73,73,73,76,75,74,74,74,75,75,56,60,69,58,74,68,52,59,76,69,77,65,73,53,76,65,78,79,64,71,74,74,67,53,68,73,75,74,12,15,12,11,10,10500,"3","2","DEF",1
26,75,76,8000,18,2034,"1",1,3,3,"2",175.26,154,71,71,71,75,73,73,73,75,73,73,73,75,72,72,72,75,74,70,70,70,74,72,67,67,67,72,77,62,52,73,65,77,74,76,66,75,81,81,78,74,79,74,81,74,57,67,74,69,72,62,63,70,55,70,69,13,12,10,13,9,16600,"3","2","MID",1
27,75,76,6500,38,2052,"1",1,4,3,"3",180.34,170,72,72,72,75,75,75,75,75,76,76,76,75,76,76,76,75,75,76,76,76,75,73,72,72,72,73,67,64,58,80,65,79,76,72,76,79,75,72,74,68,77,82,58,74,65,73,79,76,66,71,76,77,68,74,69,6,11,10,6,6,12800,"2","2","MID",1
26,75,78,7000,20,1705,"1",1,3,2,"3",187.96,192,57,57,57,55,56,56,56,55,57,57,57,58,63,63,63,58,69,73,73,73,69,71,76,76,76,71,32,34,78,72,36,53,44,45,66,69,69,72,50,71,63,57,66,72,85,39,65,76,30,43,54,71,62,80,79,7,8,13,6,9,15200,"1","2","DEF",1
26,75,77,8000,42,2012,"1",1,4,3,"2",182.88,165,73,73,73,74,74,74,74,74,75,75,75,74,74,74,74,74,71,71,71,71,71,70,67,67,67,70,64,70,66,75,62,75,70,70,71,73,79,76,84,67,65,75,69,82,68,75,67,67,72,73,52,67,61,64,61,14,8,13,11,13,15800,"3","3","MID",1
27,75,75,7000,1,1950,"1",1,4,4,"1",170.18,132,76,76,76,77,76,76,76,77,74,74,74,75,68,68,68,75,63,59,59,59,63,61,56,56,56,61,69,84,64,62,68,86,65,71,61,73,83,89,79,62,80,81,74,66,65,66,56,51,70,70,76,75,38,47,47,14,8,8,10,7,15400,"3","2","FWD",1
24,75,78,8500,54,1899,"1",1,4,4,"3",175.26,176,75,75,75,77,76,76,76,77,75,75,75,76,69,69,69,76,61,58,58,58,61,58,53,53,53,58,72,70,61,68,62,79,74,56,63,78,86,87,77,71,75,78,46,64,75,67,68,37,72,72,72,62,25,46,36,13,15,12,9,13,16800,"3","2","FWD",1
26,75,75,5500,13,1964,"0",1,3,3,"2",177.8,168,65,65,65,69,67,67,67,69,68,68,68,71,70,70,70,71,76,73,73,73,76,76,73,73,73,76,77,48,66,75,55,66,61,43,72,67,74,83,81,73,76,68,63,73,63,56,67,75,60,63,72,68,73,73,77,15,14,15,9,11,10500,"2","2","DEF",1
24,75,81,9000,54,1830,"0",1,4,4,"2",177.8,170,71,71,71,76,75,75,75,76,75,75,75,76,68,68,68,76,58,53,53,53,58,54,44,44,44,54,70,66,46,67,61,79,76,72,62,78,89,86,83,72,79,73,36,73,61,68,59,18,73,71,69,70,30,35,28,7,6,11,14,12,18900,"3","2","FWD",1
26,75,77,6500,38,1878,"1",2,3,3,"1",182.88,159,65,65,65,68,67,67,67,68,66,66,66,69,66,66,66,69,75,71,71,71,75,75,72,72,72,75,75,50,62,66,43,65,60,35,51,71,78,76,72,72,66,66,74,79,66,44,67,75,68,60,55,69,75,71,76,12,14,8,15,11,12800,"3","2","DEF",1
23,75,79,7000,61,1948,"0",2,3,3,"1",175.26,170,69,69,69,73,71,71,71,73,70,70,70,73,71,71,71,73,76,72,72,72,76,75,70,70,70,75,78,43,60,74,44,77,53,71,66,79,77,77,75,77,72,80,67,74,52,77,65,75,75,41,55,72,73,69,70,8,15,8,7,14,13500,"3","2","DEF",1
27,75,75,7000,30,1817,"1",2,4,4,"1",177.8,150,68,68,68,76,74,74,74,76,75,75,75,76,70,70,70,76,65,58,58,58,65,62,51,51,51,62,66,61,51,75,56,84,67,54,58,78,86,86,87,72,79,54,65,78,41,62,39,37,69,66,56,67,46,46,42,16,11,11,11,7,12600,"3","3","MID",1
32,75,75,3700,50,2088,"0",2,2,3,"2",187.96,196,71,71,71,71,72,72,72,71,73,73,73,72,76,76,76,72,75,77,77,77,75,75,77,77,77,75,83,57,74,78,72,70,86,77,76,74,54,56,61,77,59,83,74,66,71,75,77,77,72,73,68,70,74,78,76,14,12,15,16,13,7000,"2","2","DEF",1
29,75,75,5000,24,2079,"1",1,3,3,"2",182.88,176,74,74,74,74,74,74,74,74,75,75,75,75,76,76,76,75,75,75,75,75,75,74,73,73,73,74,74,68,73,76,74,69,74,67,74,75,64,67,72,76,68,76,71,82,73,72,62,73,76,78,74,76,74,70,67,12,15,8,11,14,7500,"2","2","MID",1
28,75,75,6500,21,2049,"1",2,2,3,"2",182.88,165,74,74,74,76,76,76,76,76,75,75,75,75,74,74,74,75,73,72,72,72,73,72,68,68,68,72,73,71,52,73,67,74,69,76,70,74,79,79,74,75,72,84,72,72,67,77,60,72,74,71,72,67,62,71,66,11,7,14,11,8,9800,"2","3","DEF",1
29,75,75,6500,11,1949,"1",1,3,3,"2",182.88,165,73,73,73,76,76,76,76,76,77,77,77,76,76,76,76,76,65,63,63,63,65,61,53,53,53,61,82,75,41,80,82,76,85,83,78,77,63,61,64,72,66,87,53,65,66,87,36,52,71,80,81,77,38,47,45,13,10,14,10,9,13700,"2","2","MID",1
26,75,76,6500,22,2010,"0",1,1,3,"3",177.8,168,65,65,65,71,70,70,70,71,71,71,71,73,74,74,74,73,77,75,75,75,77,76,71,71,71,76,77,43,41,73,62,74,73,72,70,73,69,78,71,72,73,73,77,86,62,70,68,73,72,67,53,66,75,77,76,11,10,12,16,11,12800,"3","3","DEF",1
33,75,75,2700,13,1699,"1",2,3,2,"3",185.42,185,57,57,57,53,55,55,55,53,56,56,56,54,61,61,61,54,64,70,70,70,64,67,76,76,76,67,38,32,79,63,36,52,56,50,62,60,48,52,60,68,58,70,88,54,77,56,74,76,42,50,52,72,75,77,75,3,5,3,3,5,4900,"2","2","DEF",1
28,75,75,6500,22,1884,"1",1,3,3,"2",170.18,132,70,70,70,75,73,73,73,75,75,75,75,75,73,73,73,75,66,64,64,64,66,63,56,56,56,63,79,73,59,78,59,77,75,56,75,75,67,61,76,71,86,59,57,73,58,70,48,48,69,75,49,67,52,49,46,14,15,8,16,11,13700,"2","2","MID",1
27,75,76,8000,31,1825,"1",2,3,3,"2",187.96,183,75,75,75,70,74,74,74,70,72,72,72,70,69,69,69,70,54,57,57,57,54,52,52,52,52,52,52,80,73,72,69,67,65,56,65,72,64,58,58,71,58,73,71,70,77,67,65,38,82,70,71,71,38,30,23,16,11,15,12,16,15800,"3","2","FWD",1
29,75,75,6500,6,1830,"1",1,3,4,"2",160.02,150,69,69,69,76,74,74,74,76,75,75,75,76,68,68,68,76,59,53,53,53,59,55,42,42,42,55,72,68,40,72,61,75,49,45,66,74,90,88,93,65,94,69,91,78,29,67,36,21,75,72,73,77,62,20,21,10,15,15,13,11,9100,"2","2","MID",1
30,75,75,6000,14,1993,"1",1,3,3,"2",185.42,159,70,70,70,71,71,71,71,71,73,73,73,72,75,75,75,72,73,75,75,75,73,72,73,73,73,72,69,59,69,79,67,68,67,68,72,74,61,63,62,74,61,70,62,77,77,71,72,75,69,75,60,73,69,73,65,15,13,11,13,13,12000,"2","3","MID",1
28,75,75,5500,24,1826,"1",2,3,2,"2",177.8,168,59,59,59,62,61,61,61,62,63,63,63,65,69,69,69,65,75,77,77,77,75,76,78,78,78,76,62,35,66,72,37,62,43,40,70,68,64,64,67,80,73,48,84,74,72,44,77,82,52,57,51,80,80,80,79,11,6,7,6,13,9400,"2","2","DEF",1
23,75,80,9000,18,1857,"0",1,3,3,"1",177.8,154,70,70,70,75,74,74,74,75,75,75,75,75,70,70,70,75,61,58,58,58,61,57,51,51,51,57,67,69,52,74,58,83,66,53,66,80,77,77,88,64,77,64,69,74,65,65,60,35,67,69,64,68,41,33,39,15,7,14,11,14,14200,"3","2","MID",1
26,75,75,6000,19,1968,"1",1,3,2,"2",182.88,170,69,69,69,67,69,69,69,67,68,68,68,69,72,72,72,69,75,76,76,76,75,75,76,76,76,75,62,57,72,76,44,59,57,54,71,72,68,70,61,81,61,72,73,87,72,67,82,72,65,56,66,73,80,70,74,12,9,16,18,12,11400,"2","3","MID",1
33,75,75,3900,9,2025,"1",2,4,3,"2",175.26,163,70,70,70,73,73,73,73,73,75,75,75,73,75,75,75,73,70,72,72,72,70,69,67,67,67,69,69,64,56,76,74,74,76,74,73,79,61,60,79,77,76,76,60,74,65,70,72,58,68,76,78,80,65,68,63,16,15,11,7,15,5900,"2","2","MID",1
25,75,76,8000,36,1841,"1",2,4,3,"3",180.34,165,72,72,72,76,75,75,75,76,75,75,75,76,69,69,69,76,57,55,55,55,57,53,45,45,45,53,71,65,43,73,67,80,74,69,66,76,84,84,79,75,75,75,49,72,73,69,70,28,71,66,68,68,32,25,15,15,9,9,8,6,14200,"2","1","MID",1
31,75,75,4400,37,2038,"0",1,3,3,"1",177.8,150,69,69,69,72,71,71,71,72,71,71,71,73,72,72,72,73,76,74,74,74,76,76,74,74,74,76,76,51,60,69,61,71,71,62,69,73,87,79,77,70,66,78,73,79,69,73,85,75,68,64,69,68,70,74,74,9,9,9,11,7,7400,"3","3","DEF",1
32,75,75,5500,59,1962,"1",2,4,3,"2",172.72,172,76,76,76,76,77,77,77,76,76,76,76,75,73,73,73,75,65,66,66,66,65,63,63,63,63,63,66,70,73,74,76,77,53,50,63,78,75,61,79,83,71,76,91,74,65,66,78,48,83,69,74,69,54,58,35,10,6,14,6,6,10500,"3","3","FWD",1
35,75,75,2900,5,1936,"1",2,4,4,"2",175.26,157,73,73,73,77,76,76,76,77,76,76,76,75,71,71,71,75,62,60,60,60,62,58,55,55,55,58,78,71,55,69,68,82,81,72,65,80,66,63,72,80,83,73,73,51,58,72,65,45,76,76,85,81,44,42,40,8,6,16,8,13,3700,"3","1","MID",1
34,75,75,1900,26,2035,"1",2,3,3,"1",177.8,154,69,69,69,72,71,71,71,72,73,73,73,73,75,75,75,73,76,76,76,76,76,75,75,75,75,75,75,50,70,76,70,69,73,66,74,76,69,72,74,72,74,70,72,76,68,66,75,72,70,74,65,78,75,75,75,8,8,9,6,11,3600,"3","2","DEF",1
22,75,83,9500,30,2020,"1",1,4,4,"2",170.18,141,70,70,70,76,75,75,75,76,76,76,76,77,75,75,75,77,74,71,71,71,74,72,64,64,64,72,67,65,41,78,67,77,68,56,72,75,85,87,91,72,85,72,65,87,57,73,67,67,68,72,63,72,57,65,65,15,14,7,10,10,18100,"3","3","MID",1
